136025.0,457425.0,138550.0,459950.0,101,101
136025.0,457400.0,138550.0,459925.0,101,101
135975.0,457350.0,138500.0,459875.0,101,101
134825.0,457200.0,137350.0,459725.0,101,101
134750.0,457175.0,137275.0,459700.0,101,101
134975.0,457125.0,137500.0,459650.0,101,101
134825.0,457100.0,137350.0,459625.0,101,101
134800.0,457075.0,137325.0,459600.0,101,101
134875.0,457075.0,137400.0,459600.0,101,101
134925.0,457075.0,137450.0,459600.0,101,101
135750.0,456925.0,138275.0,459450.0,101,101
133550.0,456800.0,136075.0,459325.0,101,101
136450.0,456400.0,138975.0,458925.0,101,101
136475.0,456375.0,139000.0,458900.0,101,101
136500.0,456375.0,139025.0,458900.0,101,101
136525.0,456375.0,139050.0,458900.0,101,101
134325.0,456350.0,136850.0,458875.0,101,101
134450.0,456275.0,136975.0,458800.0,101,101
133625.0,456150.0,136150.0,458675.0,101,101
133600.0,456125.0,136125.0,458650.0,101,101
133625.0,456125.0,136150.0,458650.0,101,101
133650.0,456125.0,136175.0,458650.0,101,101
133825.0,455975.0,136350.0,458500.0,101,101
133850.0,455925.0,136375.0,458450.0,101,101
133950.0,455900.0,136475.0,458425.0,101,101
134050.0,455875.0,136575.0,458400.0,101,101
135625.0,455875.0,138150.0,458400.0,101,101
135650.0,455875.0,138175.0,458400.0,101,101
136550.0,455875.0,139075.0,458400.0,101,101
133900.0,455850.0,136425.0,458375.0,101,101
135625.0,455850.0,138150.0,458375.0,101,101
134000.0,455800.0,136525.0,458325.0,101,101
135100.0,455725.0,137625.0,458250.0,101,101
135100.0,455700.0,137625.0,458225.0,101,101
134625.0,455675.0,137150.0,458200.0,101,101
135175.0,455575.0,137700.0,458100.0,101,101
136150.0,455525.0,138675.0,458050.0,101,101
136075.0,455500.0,138600.0,458025.0,101,101
136475.0,455500.0,139000.0,458025.0,101,101
136475.0,455450.0,139000.0,457975.0,101,101
136575.0,455425.0,139100.0,457950.0,101,101
134400.0,455375.0,136925.0,457900.0,101,101
134975.0,455325.0,137500.0,457850.0,101,101
134475.0,455300.0,137000.0,457825.0,101,101
134975.0,455300.0,137500.0,457825.0,101,101
134600.0,455225.0,137125.0,457750.0,101,101
134575.0,455200.0,137100.0,457725.0,101,101
134625.0,455200.0,137150.0,457725.0,101,101
134675.0,455175.0,137200.0,457700.0,101,101
136100.0,455125.0,138625.0,457650.0,101,101
136175.0,455125.0,138700.0,457650.0,101,101
135675.0,455100.0,138200.0,457625.0,101,101
136075.0,455100.0,138600.0,457625.0,101,101
135225.0,455075.0,137750.0,457600.0,101,101
135550.0,455075.0,138075.0,457600.0,101,101
135400.0,455050.0,137925.0,457575.0,101,101
135425.0,455050.0,137950.0,457575.0,101,101
135225.0,455025.0,137750.0,457550.0,101,101
135400.0,455025.0,137925.0,457550.0,101,101
135400.0,455000.0,137925.0,457525.0,101,101
133800.0,454950.0,136325.0,457475.0,101,101
133825.0,454950.0,136350.0,457475.0,101,101
135375.0,454900.0,137900.0,457425.0,101,101
135475.0,454900.0,138000.0,457425.0,101,101
134975.0,454875.0,137500.0,457400.0,101,101
135200.0,454875.0,137725.0,457400.0,101,101
134225.0,454825.0,136750.0,457350.0,101,101
135400.0,454825.0,137925.0,457350.0,101,101
134275.0,454775.0,136800.0,457300.0,101,101
134300.0,454775.0,136825.0,457300.0,101,101
135200.0,454775.0,137725.0,457300.0,101,101
134975.0,454750.0,137500.0,457275.0,101,101
135250.0,454750.0,137775.0,457275.0,101,101
135350.0,454750.0,137875.0,457275.0,101,101
136125.0,454750.0,138650.0,457275.0,101,101
134275.0,454725.0,136800.0,457250.0,101,101
135050.0,454725.0,137575.0,457250.0,101,101
135475.0,454725.0,138000.0,457250.0,101,101
133450.0,454700.0,135975.0,457225.0,101,101
134225.0,454700.0,136750.0,457225.0,101,101
134250.0,454700.0,136775.0,457225.0,101,101
134275.0,454700.0,136800.0,457225.0,101,101
134300.0,454700.0,136825.0,457225.0,101,101
135050.0,454700.0,137575.0,457225.0,101,101
136200.0,454700.0,138725.0,457225.0,101,101
136250.0,454700.0,138775.0,457225.0,101,101
133475.0,454675.0,136000.0,457200.0,101,101
133500.0,454675.0,136025.0,457200.0,101,101
134050.0,454675.0,136575.0,457200.0,101,101
134075.0,454675.0,136600.0,457200.0,101,101
134225.0,454675.0,136750.0,457200.0,101,101
134275.0,454675.0,136800.0,457200.0,101,101
135025.0,454675.0,137550.0,457200.0,101,101
135100.0,454675.0,137625.0,457200.0,101,101
136225.0,454675.0,138750.0,457200.0,101,101
135200.0,454650.0,137725.0,457175.0,101,101
135450.0,454650.0,137975.0,457175.0,101,101
135625.0,454650.0,138150.0,457175.0,101,101
134775.0,454625.0,137300.0,457150.0,101,101
135125.0,454625.0,137650.0,457150.0,101,101
135150.0,454625.0,137675.0,457150.0,101,101
135350.0,454625.0,137875.0,457150.0,101,101
133400.0,454600.0,135925.0,457125.0,101,101
134325.0,454600.0,136850.0,457125.0,101,101
134825.0,454600.0,137350.0,457125.0,101,101
134725.0,454575.0,137250.0,457100.0,101,101
134700.0,454550.0,137225.0,457075.0,101,101
134775.0,454550.0,137300.0,457075.0,101,101
134900.0,454550.0,137425.0,457075.0,101,101
135050.0,454550.0,137575.0,457075.0,101,101
135250.0,454550.0,137775.0,457075.0,101,101
135375.0,454550.0,137900.0,457075.0,101,101
135450.0,454550.0,137975.0,457075.0,101,101
134925.0,454525.0,137450.0,457050.0,101,101
135325.0,454525.0,137850.0,457050.0,101,101
135400.0,454525.0,137925.0,457050.0,101,101
135425.0,454525.0,137950.0,457050.0,101,101
136450.0,454525.0,138975.0,457050.0,101,101
134775.0,454500.0,137300.0,457025.0,101,101
134925.0,454500.0,137450.0,457025.0,101,101
134700.0,454475.0,137225.0,457000.0,101,101
134725.0,454475.0,137250.0,457000.0,101,101
136450.0,454475.0,138975.0,457000.0,101,101
136475.0,454475.0,139000.0,457000.0,101,101
134550.0,454450.0,137075.0,456975.0,101,101
134800.0,454450.0,137325.0,456975.0,101,101
136475.0,454450.0,139000.0,456975.0,101,101
133750.0,454425.0,136275.0,456950.0,101,101
134650.0,454425.0,137175.0,456950.0,101,101
134975.0,454425.0,137500.0,456950.0,101,101
135525.0,454425.0,138050.0,456950.0,101,101
136500.0,454425.0,139025.0,456950.0,101,101
134675.0,454400.0,137200.0,456925.0,101,101
134775.0,454400.0,137300.0,456925.0,101,101
134800.0,454400.0,137325.0,456925.0,101,101
135475.0,454400.0,138000.0,456925.0,101,101
136550.0,454400.0,139075.0,456925.0,101,101
134750.0,454350.0,137275.0,456875.0,101,101
133025.0,454225.0,135550.0,456750.0,101,101
133050.0,454225.0,135575.0,456750.0,101,101
133075.0,454150.0,135600.0,456675.0,101,101
135850.0,454150.0,138375.0,456675.0,101,101
136975.0,453950.0,139500.0,456475.0,101,101
134675.0,453850.0,137200.0,456375.0,101,101
135650.0,453825.0,138175.0,456350.0,101,101
135650.0,453800.0,138175.0,456325.0,101,101
